key,proposer,phase,trajectory_id,source,state_sha256,snapshot_context_sha256,root_cell,witnessed,frontwheel_tangent_mps,hip_deg,hip_rate_degps,knee_deg,knee_rate_degps,pitch_deg,rearwheel_tangent_mps,roll_deg,root_vx_mps,root_vy_mps,root_vz_mps,root_wx_degps,root_wy_degps,root_wz_degps,root_x_m,root_y_m,root_z_m,steering_deg,steering_rate_degps,yaw_deg,evaluator_pi_0,evaluator_pi_1,evaluator_pi_2,evaluator_pi_3,evaluator_pi_4
26913a3104f26f114453f9addb0785a55710a1d7f17e5784521e4c0516cef2d2,pi_0,upstream,/home/qy/DVGC/JIT/runs/campaign/all_proposers_v1/round_000/proposers/pi_0/tasks/acquire/attempt_0000/result/catalog.json::dense_v1_train_x2.85_family0/variant_0,/home/qy/DVGC/JIT/runs/campaign/all_proposers_v1/round_000/proposers/pi_0,fcb7c8c35709fe29b890d0786c45b400ecb7072847cb282e4b1d91befa7be86b,de967c10b16a5c9fbeb7007621440c39b85c237856a9fe030171f37e4d669c61,2638e118e58ea9b0bfa661d4b7a261374a245dec8dbdf859683db9ee89ceae12,True,1.6085101127624513,-67.15295825908298,66.07859682339667,142.67953719530485,-173.02293945103162,2.655692246179477,0.7070419502258302,-2.9532964194968416,1.6534860134124756,0.08658433705568314,0.04030705988407135,5.730734046202621,15.310101251015361,-45.54733163118888,2.754566192626953,-0.009317914955317974,0.1260146200656891,7.538425145429713,166.63970419992617,-5.912502314850376,0,1,1,1,1
390297c906f6f55193d0be5a319a8ab87ac6a47836daacb57bb6524af5a9a7a6,pi_0,upstream,/home/qy/DVGC/JIT/runs/campaign/all_proposers_v1/round_000/proposers/pi_0/tasks/acquire/attempt_0000/result/catalog.json::dense_v1_train_x2.85_family0/variant_0,/home/qy/DVGC/JIT/runs/campaign/all_proposers_v1/round_000/proposers/pi_0,4a8a75abb30c463a4888af05ee95a6020038817d36beeaa6a31338b33ed2e880,0bd8c8a67ca4e09e6257ee90307818eab94ef65b23f6c009cea8fdae00a4f813,e76a9f6fcd63b2fa3b2de6f4f29006793f5a34713b8dc27e3c6b660138335630,True,2.129148864746094,-60.70699455064013,308.6078635327958,136.49232837337874,-381.05879462538263,0.029234801911842412,1.0419424724578858,-2.48339135956847,1.8281879425048828,0.17844264209270477,-0.3859109580516815,29.515532101902465,-136.1422401972806,4.388740185625808,2.789651870727539,-0.006238687317818403,0.11865336447954178,14.033462909285463,-77.58323768777191,-6.319765441684009,0,1,0,1,1
375f3e228b990a349c34aa11effcdd008bc24e02d788c470765bff8dfe09c3d6,pi_0,upstream,/home/qy/DVGC/JIT/runs/campaign/all_proposers_v1/round_000/proposers/pi_0/tasks/acquire/attempt_0000/result/catalog.json::dense_v1_train_x2.85_family0/variant_0,/home/qy/DVGC/JIT/runs/campaign/all_proposers_v1/round_000/proposers/pi_0,52c5ebac6a1970f733349e32ffb96d83239335493060bdeb926f2f18068a684d,605f65c1b2fd4f2d94f291b249364ab239746eb71f2e178a03ff91dfceadbd02,d97c1ab1dc52a4a6775ace369b1c08e08b431d6d405db1cd29dccab8500371b3,False,0.828761625289917,-45.95603307564952,272.17593502827134,117.70082506089453,-440.8316378636184,0.7321096818011787,0.47373484134674076,-3.05452437520484,0.6980649828910828,0.03884560987353325,0.4232966899871826,-17.5399360338765,95.29126126202783,27.669915950422055,2.82649827003479,-0.004353681113570929,0.12397870421409607,-3.484778949683196,60.296274785279756,-5.326863871285836,0,0,0,0,0
5c3db02c591297d205778cc36e175de71d78fd0cc2039882f608a8692addd4cf,pi_0,upstream,/home/qy/DVGC/JIT/runs/campaign/all_proposers_v1/round_000/proposers/pi_0/tasks/acquire/attempt_0000/result/catalog.json::dense_v1_train_x2.85_family0/variant_0,/home/qy/DVGC/JIT/runs/campaign/all_proposers_v1/round_000/proposers/pi_0,11e897d991dfaea0b480ed596d3c2dc4267d21592f559e53e904aacbee782d0e,94111714e31206b7f22c1271834ca347ba99e29aa7a743bec81114a80b7c69f0,5cbf7d6d3ca0d385fc68569a81bafdaa4bfc8fe37e9f9fb35d7984239d37b6b2,False,-0.16351929664611817,-46.64135035130651,-74.22313295577331,62.79905417265836,-291.8190126660944,24.845242329493598,0.3940239715576172,-4.756483999020365,1.512036919593811,0.04653143882751465,1.9811553955078125,-18.070233628583583,160.5498392340511,-8.87539369432469,2.898489236831665,-0.0013183453120291233,0.20134207606315613,6.714916921164092,-71.31258444475577,-5.939476099792774,0,0,0,0,0
79efddc0c6bf29807f215057ceb2a418cf5d1568656f12c450078def7061153d,pi_0,upstream,/home/qy/DVGC/JIT/runs/campaign/all_proposers_v1/round_000/proposers/pi_0/tasks/acquire/attempt_0000/result/catalog.json::dense_v1_train_x2.85_family0/variant_0,/home/qy/DVGC/JIT/runs/campaign/all_proposers_v1/round_000/proposers/pi_0,973977870c8da28ba119268f6437b0f49be83f0a650b4fb7c6d30b3172754bcf,328e6be3d7130f0f82c8fbb4106d64649732a41988c6cbf1bf389f8357b718c4,c38f31bf5058e926ec436bfc9758e442b96143b067a9abb5bbd3d8340fb4cbdd,False,0.25931644916534424,-47.62933379965427,-59.08319220755047,65.74391072387687,575.5104827104672,24.015681656466125,0.4122639417648316,-5.2282305647792775,2.0799078941345215,0.061338432133197784,2.521116256713867,-17.653199353335527,-207.8274661027739,-19.749782268131597,2.934511184692383,-0.0002750394050963223,0.24583594501018524,21.097190761172936,113.35124448421452,-6.256525858175764,0,0,0,0,0
6b9e181a2fceeb6b2b25a63ff2b12602c465be6b7d8b5f6564aee2c685cebcfc,pi_0,upstream,/home/qy/DVGC/JIT/runs/campaign/all_proposers_v1/round_000/proposers/pi_0/tasks/acquire/attempt_0000/result/catalog.json::dense_v1_train_x2.85_family0/variant_0,/home/qy/DVGC/JIT/runs/campaign/all_proposers_v1/round_000/proposers/pi_0,0611f4fe2701482d500d293a123361ba0062a9087cd6b22fefff1e68df44b7cf,d74e26ce680fefb32696f61944549fbd2216564fc71fdeafb242556ae8fca37c,3460c2d5e2809505fcd6fab8b4e3c5f816fba54271897d55a512fe4447926e1c,False,0.18147052526474,-50.327593201078635,-100.51130163710178,76.8493406916432,486.0560415659437,21.196241940347484,0.7439133548736573,-5.662582875681068,2.044795036315918,0.06545607000589371,2.3971168994903564,-20.80487232507473,-139.6659484504685,-16.37714413900602,2.9759597778320312,0.0011175641557201743,0.29664933681488037,31.684485993596695,-75.11574305764559,-6.398000274345486,0,0,0,0,0
6dcb941939eb77c8b3ecb66fa43839ccfec3753a26511c2e6e6b4b08d412dac8,pi_0,upstream,/home/qy/DVGC/JIT/runs/campaign/all_proposers_v1/round_000/proposers/pi_0/tasks/acquire/attempt_0000/result/catalog.json::dense_v1_train_x2.85_family0/variant_0,/home/qy/DVGC/JIT/runs/campaign/all_proposers_v1/round_000/proposers/pi_0,a490f13113234d428af0abaef7a6b616a93386ee249d47048a60671b6f9b31d5,70789a04dc647df1c398a2c69ad32e67523cce50075bb285ee7808c9df72304e,afec0c56ca50d572cb6215f0d73a4469b9ae2f3edc8401d69cfd048be06dd164,False,-0.10777438759803773,-47.74794003459154,278.2703489001336,66.68223528186405,-961.0320956187794,22.479075141068495,0.4676512241363526,-6.732955388821919,1.122889518737793,-0.030716070905327797,0.24876531958580017,-18.2974296260403,155.92319203368953,-7.413400240219922,3.0380260944366455,0.0016855690628290176,0.34702998399734497,35.45169732088474,-16.30694516226392,-7.080174230292514,0,0,0,0,0
0c31089bef5af4b04235962588a471873f259a8e623a3c7dc850fda3af3482af,pi_0,upstream,/home/qy/DVGC/JIT/runs/campaign/all_proposers_v1/round_000/proposers/pi_0/tasks/acquire/attempt_0000/result/catalog.json::dense_v1_train_x2.85_family0/variant_0,/home/qy/DVGC/JIT/runs/campaign/all_proposers_v1/round_000/proposers/pi_0,444fd177f66f87cca0c28a14a07030a408f6a23c1ee7d129f83b7e7f0b0e97e5,33f925741b484bb04b14e35df13ba7863fe95c8ed0028ea1f40edbc90313219e,19ec13093aae4e30ae3fa1b0d08e5438eb1422d6da12818903ac8402c9407823,True,0.07294643759727479,-29.377145639128837,347.03264999183335,33.68240853337922,-657.9900439576002,20.597655849072808,0.9768146133422853,-7.452364437233661,1.4028277397155762,0.027789203450083733,0.5199801921844482,-13.896569696619128,-27.292170630827208,-14.02639110217356,3.088850975036621,0.0011478246888145804,0.3584768772125244,33.91783490878581,42.44137140801729,-7.363529198756069,0,0,1,0,0
3e06b12f37885b09093f87b61e5f7b3d852fc8b0274789b384005ae59769af67,pi_0,upstream,/home/qy/DVGC/JIT/runs/campaign/all_proposers_v1/round_000/proposers/pi_0/tasks/acquire/attempt_0000/result/catalog.json::dense_v1_train_x2.85_family0/variant_0,/home/qy/DVGC/JIT/runs/campaign/all_proposers_v1/round_000/proposers/pi_0,de3f212048e58fd0ef0046ea913b5e32155bb2908e6c6d37993ddcf6f2d7775e,e9884eb6757d0930cf94b055505e7cd80fd2d10a3791f0630e07e67a1b34c030,89cb9c0dea6b3ebc221e0665ed0f8d0e54122d0a83203189fcc86e2f85e20304,True,0.24479008197784427,-21.7035903236123,315.0726649029696,20.413447844119638,-173.31211600011162,19.118305023739758,1.1890324211120606,-8.150312071079382,1.691629409790039,0.041435565799474716,0.4132140278816223,-12.485305765027338,-201.04611278532676,-22.768978598276522,3.1517233848571777,0.003236847696825862,0.3833760917186737,33.38242320993768,0.15572994058230388,-7.841366663819722,0,0,1,0,0
270ee44317aee6eabba5e3f2c02f21dfe2823cb2b0e9c3c256bb305755e4c6e2,pi_0,upstream,/home/qy/DVGC/JIT/runs/campaign/all_proposers_v1/round_000/proposers/pi_0/tasks/acquire/attempt_0000/result/catalog.json::dense_v1_train_x2.85_family0/variant_0,/home/qy/DVGC/JIT/runs/campaign/all_proposers_v1/round_000/proposers/pi_0,8502d7c4000f7c8a30e274d6840ac8490e92a367a67a25f0d0c1a926e0460709,2aa2ad7f4dfd3318684e6312f40575daf20fc0f5acf5b84a2be8653594bf8c81,2a074a02143ec134717da85025c535ca616326399322c6249ece11916a05ad65,True,0.26009573936462405,-18.926379058024462,242.2684491057531,21.856120400609733,-5.191354861220361,15.932745357336355,1.2005720710754395,-8.415487179601858,1.7912358045578003,0.05041977018117905,0.36421674489974976,-13.330482764434825,-210.54279414693414,-25.060804178044695,3.187635660171509,0.004382732789963484,0.3935050368309021,34.94389666175638,-21.59875033494719,-7.866049833632161,0,0,1,0,1
